danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,popularity,number_of_artists,explicit,name,url,genres,filtered_genres,top_genre,emotion
0.578,0.637,-12.146,0.939,0.901,0.0,0.87,0.445,124.347,210466.0,0.0,1.0,False,Orange Asian Tigers,https://open.spotify.com/track/0H6QzeRNVVpwON9iNCD73e,"['new comedy', 'clean comedy', 'comedy', 'deep comedy']",['comedy'],comedy,happy
0.512,0.794,-8.631,0.95,0.907,0.0,0.54,0.311,142.143,242293.0,0.0,1.0,False,The Old Mill Pond Story,https://open.spotify.com/track/5SugDJb7GGfKyrKM4Z9Y6b,"['new comedy', 'clean comedy', 'comedy', 'deep comedy']",['comedy'],comedy,sad
0.536,0.886,-5.613,0.906,0.872,0.0,0.746,0.411,105.867,176346.0,0.0,1.0,False,Porno For Parents,https://open.spotify.com/track/6yGczqp0yeyR7tWq7UNRqR,"['new comedy', 'clean comedy', 'comedy', 'deep comedy']",['comedy'],comedy,energetic
0.538,0.729,-7.451,0.952,0.87,0.0,0.914,0.445,95.237,146053.0,0.0,1.0,False,Jack & Irma's Magic Phones,https://open.spotify.com/track/5xWugDMIj72kH8EPTSNzVD,"['new comedy', 'clean comedy', 'comedy', 'deep comedy']",['comedy'],comedy,happy
0.53,0.839,-7.86,0.931,0.899,0.0,0.928,0.401,115.75,220066.0,0.0,1.0,False,You Can't Shoot The Shooter,https://open.spotify.com/track/18m7R7SahNSt3P8H2kGUKl,"['new comedy', 'clean comedy', 'comedy', 'deep comedy']",['comedy'],comedy,happy
0.552,0.824,-7.569,0.95,0.905,0.0,0.846,0.284,136.972,71373.0,0.0,1.0,False,Pachoo!,https://open.spotify.com/track/0oWVmO0YlUbpons4Uoq6b6,"['new comedy', 'clean comedy', 'comedy', 'deep comedy']",['comedy'],comedy,happy
0.517,0.79,-7.334,0.926,0.93,0.0,0.681,0.457,116.16,379853.0,0.0,1.0,False,"I'm A Bear, Etc.",https://open.spotify.com/track/6NEJGXykuWtYSuzXa3pJIf,"['new comedy', 'clean comedy', 'comedy', 'deep comedy']",['comedy'],comedy,sad
0.561,0.932,-4.226,0.947,0.776,0.0,0.711,0.328,75.495,170000.0,0.0,1.0,True,DC Airport Bar,https://open.spotify.com/track/0s54tcUzrw2KfYkL0eBB1Q,"['comedy', 'deep comedy', 'comedienne']",['comedy'],comedy,energetic
0.6,0.536,-15.678,0.951,0.836,0.0,0.976,0.671,90.311,64080.0,0.0,1.0,False,Larry King,https://open.spotify.com/track/7mzIJCqvgLMt9jOAGiFl4j,"['comedy', 'deep comedy', 'comedienne']",['comedy'],comedy,happy
0.627,0.798,-5.521,0.894,0.862,0.0,0.752,0.563,104.748,332865.0,0.0,1.0,True,"No Hope, Mormon Tour",https://open.spotify.com/track/2J4xzKdwfVsLjTrKlqhDA5,"['comedy', 'deep comedy', 'comedienne']",['comedy'],comedy,happy
0.61,0.807,-4.793,0.848,0.845,0.0,0.466,0.546,91.809,392425.0,0.0,1.0,True,"Oprah, Sarah Palin",https://open.spotify.com/track/57VA4vu5wj8iXOuSlrwUQY,"['comedy', 'deep comedy', 'comedienne']",['comedy'],comedy,happy
0.599,0.918,-5.049,0.942,0.814,0.0,0.815,0.322,135.098,302586.0,0.0,1.0,True,Gym,https://open.spotify.com/track/0tVjdVwb6pF6jT5DuehlQC,"['comedy', 'deep comedy', 'comedienne']",['comedy'],comedy,energetic
0.651,0.567,-11.364,0.911,0.852,0.0,0.904,0.516,115.428,618333.0,0.0,1.0,False,Family,https://open.spotify.com/track/2uANJ0U1sYrzA456vO4Pgd,"['comedy', 'deep comedy', 'comedienne']",['comedy'],comedy,happy
0.634,0.959,-3.535,0.858,0.83,0.0,0.69,0.539,93.338,72973.0,0.0,1.0,True,Post Office,https://open.spotify.com/track/2Y0bYqZsehUjIvgbHfP7UP,"['comedy', 'deep comedy', 'comedienne']",['comedy'],comedy,energetic
0.628,0.767,-5.361,0.804,0.857,0.0,0.746,0.463,82.97,213079.0,0.0,1.0,True,"Gay Marriage, Polygamy, 40's",https://open.spotify.com/track/3riggcQcXVtSHtCMfeaRwS,"['comedy', 'deep comedy', 'comedienne']",['comedy'],comedy,happy
0.566,0.94,-3.409,0.577,0.71,0.0,0.474,0.464,127.121,91933.0,0.0,1.0,True,Real Scares,https://open.spotify.com/track/3tUjvVTilGtH9AB7oIQwrg,"['comedy', 'deep comedy', 'comedienne']",['comedy'],comedy,energetic
0.623,0.898,-3.665,0.847,0.847,0.0,0.932,0.471,88.112,449426.0,0.0,1.0,True,Muslims And Catholics,https://open.spotify.com/track/5EhyY6RVFO6msYAU1jNz0l,"['comedy', 'deep comedy', 'comedienne']",['comedy'],comedy,energetic
0.681,0.788,-6.065,0.912,0.886,0.0,0.695,0.412,59.706,155955.0,0.0,1.0,True,Tivo,https://open.spotify.com/track/50DtMnqT1oeiG7PnO7NU4G,"['comedy', 'deep comedy', 'comedienne']",['comedy'],comedy,happy
0.529,0.844,-5.508,0.909,0.838,0.0,0.923,0.487,56.672,289355.0,0.0,1.0,True,"My Parents in a Tank, Hillary vs. Obama, China",https://open.spotify.com/track/2tCv0eekIk8Qyxg0kwyPP7,"['comedy', 'deep comedy', 'comedienne']",['comedy'],comedy,energetic
0.641,0.49,-15.407,0.945,0.867,0.0,0.717,0.42,123.165,464666.0,0.0,1.0,False,Politics,https://open.spotify.com/track/0cdBoZjkCGj0fjbsmv0LFH,"['comedy', 'deep comedy', 'comedienne']",['comedy'],comedy,sad
0.64,0.825,-5.457,0.896,0.844,0.0,0.925,0.504,130.842,343476.0,0.0,1.0,True,"Web MD, USO Tour",https://open.spotify.com/track/5VhXlU8F63fvyjREThlk1N,"['comedy', 'deep comedy', 'comedienne']",['comedy'],comedy,happy
0.673,0.77,-5.75,0.929,0.861,0.0,0.806,0.485,126.901,287453.0,0.0,1.0,True,My Unhealthy L.A. Lifestyle,https://open.spotify.com/track/2iCdbcOy5e66ZRZlq2DwSX,"['comedy', 'deep comedy', 'comedienne']",['comedy'],comedy,happy
0.655,0.849,-5.285,0.915,0.826,0.0,0.94,0.456,124.825,219719.0,0.0,1.0,True,"Autism, My Sister Kate",https://open.spotify.com/track/2U1eKnBgOOTN31Lb6IhfaF,"['comedy', 'deep comedy', 'comedienne']",['comedy'],comedy,energetic
0.5,0.946,-3.442,0.896,0.84,0.0,0.731,0.454,79.755,257866.0,0.0,1.0,True,Afghanistan,https://open.spotify.com/track/37QG0qaIOchsuswJKFqsmA,"['comedy', 'deep comedy', 'comedienne']",['comedy'],comedy,energetic
0.671,0.833,-5.049,0.911,0.854,0.0,0.654,0.505,55.491,139672.0,0.0,1.0,True,Banks,https://open.spotify.com/track/4e0ofi2LfxqoPy5jUELIlO,"['comedy', 'deep comedy', 'comedienne']",['comedy'],comedy,happy
0.699,0.818,-5.556,0.876,0.853,0.0,0.349,0.512,113.81,121221.0,0.0,1.0,True,Vegas Ladies,https://open.spotify.com/track/3ZyJQQqovemzfhwntizqrC,"['comedy', 'deep comedy', 'comedienne']",['comedy'],comedy,happy
0.6,0.774,-6.687,0.938,0.944,0.0,0.669,0.501,144.035,241106.0,0.0,1.0,True,Roasts Remembered,https://open.spotify.com/track/6IO3DCZIfBczdWyLQIeffl,"['comedy', 'comedienne']",['comedy'],comedy,happy
0.508,0.876,-6.196,0.849,0.925,0.0,0.971,0.287,109.564,202773.0,0.0,1.0,True,The Fag Whisperer - Hits Version,https://open.spotify.com/track/6GKInWNxrZUnXsBwhzMJe4,"['comedy', 'comedienne']",['comedy'],comedy,energetic
0.567,0.756,-7.385,0.955,0.867,0.0,0.489,0.171,80.862,206666.0,0.0,1.0,True,Holiday Play - Hits Version,https://open.spotify.com/track/44l7hqljU6trzDdj2tYJsS,"['comedy', 'comedienne']",['comedy'],comedy,sad
0.672,0.749,-8.313,0.96,0.851,0.0,0.723,0.22,85.127,208293.0,0.0,1.0,True,Looking for Love - Hits Version,https://open.spotify.com/track/3wdhxZbYxTNzrgZLLtaOAo,"['comedy', 'comedienne']",['comedy'],comedy,happy
0.503,0.762,-10.088,0.951,0.863,0.0,0.688,0.41,90.054,261239.0,0.0,1.0,True,Get Tested Denise,https://open.spotify.com/track/14W0yMvYv55w5UK3M4CaKY,"['comedy', 'comedienne']",['comedy'],comedy,happy
0.472,0.829,-8.344,0.946,0.855,0.0,0.736,0.478,86.709,145386.0,0.0,1.0,True,Maury,https://open.spotify.com/track/2GeNEhmV38lYI65HrCX1em,"['comedy', 'comedienne']",['comedy'],comedy,happy
0.386,0.951,-4.873,0.96,0.8,0.0,0.894,0.351,69.234,186693.0,0.0,1.0,True,Swedes,https://open.spotify.com/track/4Z2uDO3EM6xHYvxslOddg6,"['comedy', 'comedienne']",['comedy'],comedy,energetic
0.489,0.807,-9.072,0.938,0.802,0.0,0.787,0.408,93.621,155306.0,0.0,1.0,True,Cutting,https://open.spotify.com/track/1kzw2iRsX1Uzs7H457aBEV,"['comedy', 'comedienne']",['comedy'],comedy,sad
0.389,0.956,-3.08,0.492,0.92,0.0,0.865,0.536,123.329,119486.0,0.0,1.0,True,Snooping,https://open.spotify.com/track/4mSaXa338T4GSDw2tws8qn,"['comedy', 'deep comedy', 'comedienne']",['comedy'],comedy,energetic
0.515,0.963,-4.288,0.915,0.809,0.0,0.92,0.255,88.716,196343.0,0.0,1.0,True,Women are too strong,https://open.spotify.com/track/6GIt6pFb3XtvRkKDtuALgj,"['comedy', 'deep comedy', 'comedienne']",['comedy'],comedy,energetic
0.625,0.931,-4.792,0.796,0.844,0.0,0.772,0.329,113.288,156114.0,0.0,1.0,True,Marriage,https://open.spotify.com/track/2Jc2BNh1Z5224ecpeqT7Wd,"['comedy', 'deep comedy', 'comedienne']",['comedy'],comedy,energetic
0.598,0.942,-3.942,0.84,0.847,0.0,0.52,0.287,94.198,263648.0,0.0,1.0,True,Makeup,https://open.spotify.com/track/4S1YJ2XJyj0rx3TkEMqDcP,"['comedy', 'deep comedy', 'comedienne']",['comedy'],comedy,energetic
0.584,0.939,-4.312,0.891,0.81,0.0,0.642,0.303,82.752,156399.0,0.0,1.0,True,Football,https://open.spotify.com/track/6FjAwux7E0MOqbYDswuX32,"['comedy', 'deep comedy', 'comedienne']",['comedy'],comedy,energetic
0.594,0.83,-6.739,0.941,0.85,0.0,0.7,0.413,106.193,242929.0,0.0,1.0,True,Nuggets and Flaming Hot Cheetos,https://open.spotify.com/track/7kZ9H2GYI13NLfgIb3d4DL,"['new comedy', 'comedy', 'deep comedy', 'comedienne']",['comedy'],comedy,happy
0.49,0.957,-4.74,0.942,0.819,0.0,0.669,0.259,60.033,432693.0,0.0,1.0,True,Mom's All-Star Pills,https://open.spotify.com/track/4rLy8JshHZVEtmtZhPoxij,"['comedy', 'deep comedy', 'comedienne']",['comedy'],comedy,energetic
0.685,0.627,-9.714,0.939,0.838,0.0,0.758,0.594,85.026,92013.0,0.0,1.0,False,Oprah,https://open.spotify.com/track/6yvLO8Ve22uVKDtTuoi7II,"['comedy', 'deep comedy', 'comedienne']",['comedy'],comedy,happy
0.646,0.859,-4.763,0.843,0.84,0.0,0.887,0.523,82.829,197564.0,0.0,1.0,True,"Health Care, TSA, Immigration",https://open.spotify.com/track/3J4htrxs7L97hdEeKo8TOT,"['comedy', 'deep comedy', 'comedienne']",['comedy'],comedy,happy
0.541,0.803,-5.155,0.854,0.838,0.0,0.58,0.512,167.278,172805.0,0.0,1.0,True,"Paula Abdul, The News",https://open.spotify.com/track/16aFCENzR5oDNL6Bygb4IX,"['comedy', 'deep comedy', 'comedienne']",['comedy'],comedy,happy
0.679,0.929,-4.385,0.921,0.793,0.0,0.724,0.407,60.363,120680.0,,1.0,True,Parents,https://open.spotify.com/track/68UuXLotLI8XjzuC0KO01l,"['comedy', 'deep comedy', 'comedienne']",['comedy'],comedy,energetic
0.503,0.961,-2.452,0.7,0.792,0.0,0.88,0.46,83.404,179840.0,0.0,1.0,True,Detroit,https://open.spotify.com/track/6IMxv0ydeKKY0arnueL8u8,"['comedy', 'deep comedy', 'comedienne']",['comedy'],comedy,energetic
0.606,0.733,-10.569,0.949,0.805,0.0,0.965,0.492,68.73,127386.0,0.0,1.0,False,68 States,https://open.spotify.com/track/4415OVZpc0Vogoc0SAwaQ6,"['comedy', 'deep comedy', 'comedienne']",['comedy'],comedy,happy
0.551,0.583,-10.422,0.947,0.863,0.0,0.818,0.528,76.802,459760.0,0.0,1.0,False,Sports,https://open.spotify.com/track/5caBWXo6brJtTO1PsLocnC,"['comedy', 'deep comedy', 'comedienne']",['comedy'],comedy,sad
0.539,0.921,-3.936,0.923,0.842,0.0,0.687,0.49,73.979,212013.0,0.0,1.0,True,Facebook/Twitter,https://open.spotify.com/track/5YoMD4sTPgjvJ1EBvsssmS,"['comedy', 'deep comedy', 'comedienne']",['comedy'],comedy,energetic
0.548,0.97,-3.722,0.935,0.806,0.0,0.816,0.363,87.953,527200.0,0.0,1.0,True,Lewis Black's Cruise,https://open.spotify.com/track/1u9wf4ty3XHU4iGPB8L9nE,"['comedy', 'deep comedy', 'comedienne']",['comedy'],comedy,energetic
0.568,0.938,-3.734,0.938,0.824,0.0,0.777,0.534,89.116,180800.0,0.0,1.0,True,Batman Cat,https://open.spotify.com/track/0I8CNQNdmoivvUpEqY4Lja,"['comedy', 'deep comedy', 'comedienne']",['comedy'],comedy,energetic
0.689,0.915,-4.471,0.906,0.774,0.0,0.624,0.505,115.052,104573.0,0.0,1.0,True,Pot-The Gateway Drug,https://open.spotify.com/track/7m3T0klrwlzUdo8F89e10V,"['comedy', 'deep comedy', 'comedienne']",['comedy'],comedy,happy
0.535,0.911,-3.937,0.945,0.805,0.0,0.706,0.363,178.775,152680.0,0.0,1.0,True,Romney And Lunesta,https://open.spotify.com/track/4AQEXBpByQegEl2TqBFqC6,"['comedy', 'deep comedy', 'comedienne']",['comedy'],comedy,energetic
0.72,0.79,-4.983,0.862,0.859,0.0,0.854,0.612,87.753,110210.0,0.0,1.0,True,The Irish & Drinking,https://open.spotify.com/track/2EPDaLN7r2OjYKucC5Uv1a,"['comedy', 'deep comedy', 'comedienne']",['comedy'],comedy,happy
0.617,0.892,-3.632,0.892,0.812,0.0,0.747,0.429,82.166,313773.0,0.0,1.0,True,Obama,https://open.spotify.com/track/5xW5AK6YJKPbvGO0qF0B2i,"['comedy', 'deep comedy', 'comedienne']",['comedy'],comedy,energetic
0.73,0.677,-5.649,0.888,0.905,0.0,0.659,0.412,82.591,120687.0,0.0,1.0,True,Casinos,https://open.spotify.com/track/0Nu7Wthfzp6uQUSrP2LeBI,"['comedy', 'deep comedy', 'comedienne']",['comedy'],comedy,happy
0.526,0.888,-15.083,0.914,0.881,0.0,0.921,0.0397,120.305,430200.0,0.0,1.0,False,Defusing a Bomb,https://open.spotify.com/track/5UpR8EQxMDWNhFunvf1SYn,"['clean comedy', 'comedy', 'comic']",['comedy'],comedy,sad
0.557,0.486,-15.459,0.942,0.691,0.0,0.861,0.484,95.971,372240.0,0.0,,False,King Kong,https://open.spotify.com/track/3u0RUjYxriBDIL9TcSooqD,"['clean comedy', 'comedy', 'comic']",['comedy'],comedy,happy
0.612,0.501,-13.787,0.936,0.8,3.21e-06,0.781,0.464,56.863,69240.0,0.0,1.0,False,Crank Calls,https://open.spotify.com/track/4QnLEwmk9lLp4WqFWMfP4F,"['clean comedy', 'comedy']",['comedy'],comedy,sad
0.512,0.518,-15.388,0.921,0.794,0.0,0.681,0.278,53.3,316560.0,0.0,1.0,False,Stupid In School,https://open.spotify.com/track/3h4xu8KZCQBRrnrDbg2yyL,"['clean comedy', 'comedy']",['comedy'],comedy,sad
0.49,0.543,-16.795,0.927,0.777,0.0,0.89,0.387,176.991,41560.0,0.0,1.0,False,Seat Belts,https://open.spotify.com/track/470Ve9LMlk0ewukyWkHUcW,"['clean comedy', 'comedy']",['comedy'],comedy,sad
0.576,0.544,-14.62,0.881,0.8,0.0,0.915,0.246,107.054,127613.0,0.0,1.0,False,Fishing On T.V.,https://open.spotify.com/track/3DYb71PwLEMl96bLtc1W8D,"['clean comedy', 'comedy']",['comedy'],comedy,sad
0.577,0.474,-14.456,0.894,0.795,0.0,0.726,0.323,89.767,391773.0,0.0,1.0,False,Big Family Stuff,https://open.spotify.com/track/0D2AmN8mmXl0nxMIDudYFg,"['clean comedy', 'comedy']",['comedy'],comedy,sad
0.669,0.613,-13.798,0.919,0.776,0.0,0.69,0.373,84.881,61760.0,0.0,1.0,False,Peanut Butter & Jelly,https://open.spotify.com/track/5VPou2wzC7lHaTzgGbmaCy,"['clean comedy', 'comedy']",['comedy'],comedy,sad
0.626,0.624,-14.043,0.82,0.833,8.7e-06,0.909,0.284,32.451,57333.0,0.0,1.0,False,Spider Webs & Bees,https://open.spotify.com/track/4kbLPfbU7EHzsXOQymdJTd,"['clean comedy', 'comedy']",['comedy'],comedy,sad
0.581,0.49,-16.506,0.825,0.795,0.0,0.782,0.278,125.681,110000.0,0.0,1.0,False,Animals,https://open.spotify.com/track/5AnZ2eli7qwQRO8o8jzhWX,"['clean comedy', 'comedy']",['comedy'],comedy,sad
0.353,0.932,-17.596,0.889,0.879,4.42e-06,0.737,0.0751,83.969,165133.0,0.0,1.0,False,Opening,https://open.spotify.com/track/70YKCASGznx38mYEHCxfvx,"['clean comedy', 'comedy']",['comedy'],comedy,energetic
0.509,0.641,-17.115,0.931,0.765,0.0,0.714,0.192,107.556,68866.0,0.0,1.0,False,Recessive Genes,https://open.spotify.com/track/2HA1yeEgKilJrza5dwb9JM,"['clean comedy', 'comedy']",['comedy'],comedy,sad
0.514,0.936,-7.322,0.955,0.902,0.0,0.867,0.215,83.908,602760.0,0.0,1.0,False,Working Out,https://open.spotify.com/track/7iRFjaZ69lws1fMfowGUvE,"['clean comedy', 'comedy']",['comedy'],comedy,sad
0.546,0.978,-7.347,0.928,0.889,0.0,0.772,0.125,105.478,180640.0,0.0,1.0,False,Shoes,https://open.spotify.com/track/6QkF7acKQSk6yZY5jwBV24,"['clean comedy', 'comedy']",['comedy'],comedy,energetic
0.501,0.935,-6.988,0.96,0.891,0.0,0.906,0.291,55.264,404146.0,0.0,1.0,False,Hotel,https://open.spotify.com/track/0YtM9OIhnEUBpe8djU1DVV,"['clean comedy', 'comedy']",['comedy'],comedy,sad
0.652,0.92,-7.245,0.938,0.923,0.0,0.809,0.269,75.297,256279.0,0.0,1.0,False,Hotel Pools,https://open.spotify.com/track/6RfQ9yFqkswrnDYnDmxFDj,"['clean comedy', 'comedy']",['comedy'],comedy,happy
0.498,0.951,-6.368,0.955,0.923,0.0,0.681,0.179,82.593,321466.0,0.0,1.0,False,Whales,https://open.spotify.com/track/07gZ5R3tJq7xuFnEa3UY1x,"['clean comedy', 'comedy']",['comedy'],comedy,energetic
0.598,0.927,-7.63,0.947,0.899,0.0,0.685,0.295,82.848,220480.0,0.0,1.0,False,Domino's,https://open.spotify.com/track/72tP19BOSj0Qrm0Hb3Aikb,"['clean comedy', 'comedy']",['comedy'],comedy,happy
0.532,0.954,-6.866,0.942,0.903,0.0,0.717,0.217,91.556,415453.0,0.0,1.0,False,Subway,https://open.spotify.com/track/184QNxYpTiAxnyPPj0D7z5,"['clean comedy', 'comedy']",['comedy'],comedy,energetic
0.554,0.93,-7.197,0.944,0.884,0.0,0.522,0.187,85.924,86613.0,0.0,1.0,False,Vitamins,https://open.spotify.com/track/0bt7Brkb3zF6RBMcygpsHW,"['clean comedy', 'comedy']",['comedy'],comedy,sad
0.529,0.958,-7.132,0.95,0.851,0.0,0.506,0.136,66.322,227680.0,0.0,1.0,False,ExtenZe,https://open.spotify.com/track/1EaGAEbOsbVg26qnJ35jZt,"['clean comedy', 'comedy']",['comedy'],comedy,energetic
0.366,0.994,-7.447,0.908,0.795,0.0,0.982,0.0403,96.685,118600.0,0.0,1.0,False,Inside Voice,https://open.spotify.com/track/4jhrrl7sp4p3tXel1Gz1u7,"['clean comedy', 'comedy']",['comedy'],comedy,energetic
0.528,0.922,-7.88,0.941,0.795,0.0,0.899,0.182,97.417,184560.0,0.0,1.0,False,Lazy,https://open.spotify.com/track/5jslxy6H7b3LgY26qsOC4J,"['clean comedy', 'comedy']",['comedy'],comedy,energetic
0.554,0.943,-6.475,0.951,0.806,0.0,0.825,0.176,83.095,195466.0,0.0,1.0,False,Escalators,https://open.spotify.com/track/781iF9VwCnXfpIONjn8GiW,"['clean comedy', 'comedy']",['comedy'],comedy,energetic
0.602,0.937,-7.016,0.92,0.769,0.0,0.501,0.208,109.229,294586.0,0.0,1.0,False,Camping,https://open.spotify.com/track/01PSonGpSXH6bMRv4P4B1W,"['clean comedy', 'comedy']",['comedy'],comedy,happy
0.581,0.939,-7.166,0.935,0.798,0.0,0.866,0.201,112.355,277213.0,0.0,1.0,False,Bed,https://open.spotify.com/track/5kZUmrNOvUzYdvIjwk6cjd,"['clean comedy', 'comedy']",['comedy'],comedy,happy
0.556,0.927,-8.599,0.956,0.811,0.0,0.862,0.143,70.644,211746.0,0.0,1.0,False,Ribs and Bologna,https://open.spotify.com/track/1koM6k2cZjwMTiMPlT3ZKl,"['clean comedy', 'comedy']",['comedy'],comedy,energetic
0.509,0.943,-7.994,0.951,0.806,0.0,0.821,0.166,86.603,248000.0,0.0,1.0,False,Deodorant,https://open.spotify.com/track/5FVRYJpbCCNCBijsg0TxBw,"['clean comedy', 'comedy']",['comedy'],comedy,sad
0.552,0.826,-9.098,0.954,0.814,0.0,0.772,0.235,84.617,307333.0,0.0,1.0,False,Almost Heaven,https://open.spotify.com/track/4Qtou78P83WmLa1qBpBqmX,"['clean comedy', 'comedy']",['comedy'],comedy,sad
0.581,0.911,-7.991,0.938,0.818,0.0,0.759,0.245,134.544,114133.0,0.0,1.0,False,House Guest,https://open.spotify.com/track/28KaKXZaERoCpa1WuV675b,"['clean comedy', 'comedy']",['comedy'],comedy,happy
0.625,0.907,-8.029,0.954,0.776,0.0,0.645,0.227,49.208,148733.0,0.0,1.0,False,Dunkin' Donuts,https://open.spotify.com/track/4x95Z0UFgpNBurnXGioehA,"['clean comedy', 'comedy']",['comedy'],comedy,happy
0.523,0.934,-7.648,0.948,0.81,0.0,0.763,0.173,82.73,314733.0,0.0,1.0,False,Fast Food,https://open.spotify.com/track/22ZmllhuAcF8Q5tJlfStyv,"['clean comedy', 'comedy']",['comedy'],comedy,sad
0.606,0.96,-7.425,0.904,0.806,0.0,0.299,0.101,106.02,180733.0,0.0,1.0,False,Waffle House,https://open.spotify.com/track/3wxlWx1rN744FN1eyDRa6C,"['clean comedy', 'comedy']",['comedy'],comedy,energetic
0.496,0.817,-16.416,0.943,0.916,0.0,0.758,0.166,76.171,180133.0,0.0,1.0,False,I Love Food,https://open.spotify.com/track/6QLjM7VETjrWplBkwDcNhh,"['clean comedy', 'comedy']",['comedy'],comedy,sad
0.533,0.85,-17.391,0.946,0.92,0.0,0.694,0.157,123.371,80986.0,0.0,1.0,False,The Grocery Store,https://open.spotify.com/track/0WLs3WpfRr6nFwVfNsjpy5,"['clean comedy', 'comedy']",['comedy'],comedy,sad
0.461,0.877,-16.13,0.943,0.917,0.0,0.783,0.193,77.231,113026.0,0.0,1.0,False,Eat Like An American,https://open.spotify.com/track/0MxZeD5gYyMnACJ5jQ40tv,"['clean comedy', 'comedy']",['comedy'],comedy,sad
0.412,0.851,-17.413,0.931,0.914,0.0,0.897,0.15,89.576,94693.0,0.0,1.0,False,The Case Against Cinnabons,https://open.spotify.com/track/5wnIeNptGFEwnNYaOrihJc,"['clean comedy', 'comedy']",['comedy'],comedy,sad
0.52,0.821,-17.055,0.931,0.899,0.0,0.807,0.115,116.334,307733.0,0.0,1.0,False,Cake,https://open.spotify.com/track/4AzyjCXvHKLnP98touaHkj,"['clean comedy', 'comedy']",['comedy'],comedy,sad
0.474,0.82,-17.11,0.949,0.918,0.0,0.94,0.148,89.956,250520.0,0.0,1.0,False,Eat Vegetarian,https://open.spotify.com/track/55b1iiAEn9fT22yvWzWrId,"['clean comedy', 'comedy']",['comedy'],comedy,sad
0.492,0.916,-17.523,0.938,0.941,0.0,0.955,0.123,107.962,75546.0,0.0,1.0,False,Heaven,https://open.spotify.com/track/7raK9ApMcIvRrXlorh3p8s,"['clean comedy', 'comedy']",['comedy'],comedy,energetic
0.481,0.74,-12.0,0.952,0.852,2.04e-06,0.964,0.499,160.883,145133.0,0.0,1.0,False,Karaoke - Live,https://open.spotify.com/track/6Pl9W9wIs4igIDZHyP36x5,"['latino comedy', 'comedy', 'deep comedy']",['comedy'],comedy,happy
0.468,0.852,-11.109,0.935,0.811,0.0,0.976,0.23,86.706,185133.0,0.0,1.0,False,Mexican Women - Live,https://open.spotify.com/track/4X5S60qtLjuW8gHfHxPeTI,"['latino comedy', 'comedy', 'deep comedy']",['comedy'],comedy,sad
0.595,0.738,-8.036,0.939,0.872,0.0,0.915,0.368,65.796,76226.0,0.0,1.0,False,Subway Diet - Live,https://open.spotify.com/track/1lW1pnfqDx31IOvpRlxJCp,"['clean comedy', 'comedy', 'deep comedy']",['comedy'],comedy,happy
0.593,0.715,-10.604,0.89,0.797,0.0,0.77,0.251,104.06,335573.0,0.0,1.0,False,Stupid In School - Live,https://open.spotify.com/track/6ilBFFhABsN5ONPWNXk6MW,"['clean comedy', 'comedy']",['comedy'],comedy,happy
0.545,0.708,-11.413,0.828,0.875,0.0006,0.856,0.244,116.791,150293.0,0.0,1.0,False,Dog Barking - Live,https://open.spotify.com/track/5uEkB4QShNkN1H69gwF8yY,"['clean comedy', 'comedy']",['comedy'],comedy,sad
0.563,0.885,-8.617,0.944,0.882,0.0,0.912,0.0765,77.802,258000.0,0.0,1.0,False,Driving,https://open.spotify.com/track/5XSp2fQ61yjtzHDEAtd4RZ,"['clean comedy', 'comedy']",['comedy'],comedy,sad
0.549,0.959,-8.209,0.879,0.866,0.0,0.908,0.0393,111.063,222329.0,0.0,1.0,False,Greeting Cards,https://open.spotify.com/track/2vTHuMa2vJJpcIJgUVa9GJ,"['clean comedy', 'comedy']",['comedy'],comedy,energetic
0.493,0.918,-9.595,0.926,0.877,0.0,0.828,0.0979,93.608,567655.0,0.0,1.0,False,Kids,https://open.spotify.com/track/18xyTMDtQOXCjE2hFXP3zJ,"['clean comedy', 'comedy']",['comedy'],comedy,sad
0.512,0.962,-9.127,0.846,0.877,4.66e-06,0.75,0.0611,117.959,393649.0,0.0,1.0,False,TV Shows,https://open.spotify.com/track/2zj1L6jQl8hyjvdC6sVhqE,"['clean comedy', 'comedy']",['comedy'],comedy,energetic
0.512,0.922,-8.634,0.935,0.879,0.0,0.823,0.0949,82.911,353226.0,0.0,1.0,False,Politics,https://open.spotify.com/track/6Mcx1B3yGOVBggfobTpudc,"['clean comedy', 'comedy']",['comedy'],comedy,sad
0.438,0.944,-9.398,0.914,0.859,1.39e-06,0.664,0.0743,73.995,183309.0,0.0,1.0,False,News,https://open.spotify.com/track/5kW92tYkYQ7Zs9FRrAfHmw,"['clean comedy', 'comedy']",['comedy'],comedy,energetic
0.623,0.813,-4.443,0.318,0.264,0.0,0.365,0.7,78.043,181386.0,21.0,2.0,True,Hugs,https://open.spotify.com/track/2k6MVWh6J3X1EkUfx6u3f1,"['dance pop', 'pop', 'comic', 'comedy rap']",['pop'],pop,happy
0.555,0.634,-14.274,0.886,0.793,2.75e-06,0.921,0.222,131.581,292920.0,32.0,1.0,False,You Too & Stuff - Live,https://open.spotify.com/track/2e8pAvfqvHea17v5gHjdGl,"['clean comedy', 'comedy']",['comedy'],comedy,sad
